stasiun_id,stasiun_nama,horizon,n_train,n_val,n_test,n_test_flag0,lstm_nse,lstm_rmse,lstm_mae,lstm_nse_flag0,lstm_rmse_flag0,lstm_mae_flag0,persistence_nse,persistence_rmse,persistence_mae,persistence_nse_flag0,persistence_rmse_flag0,persistence_mae_flag0,f1_p95,pod_p95,far_p95
181,Pompa Kali Asin (Bubble),1,8953,2677,10673,10500,0.6845219699678242,40.648204937876066,23.41145135799049,0.6883371585997456,39.86624805616844,22.95595565225363,0.7744626596689226,34.3689321492942,17.126530631226917,0.7667557200385718,34.488027235607035,17.150689999091085,0.8229842446709916,0.723650851140891,0.04607304846025304
181,Pompa Kali Asin (Bubble),6,8937,2667,10637,10465,0.15696022323718806,66.45765513865939,44.35459282161764,0.1645938543569403,65.27436851151025,43.56275629750978,0.42227014769832305,55.01528727715945,42.421280454999874,0.4117269742399634,54.77511696253374,42.27121038381908,0.6304054881783658,0.4666303953572724,0.028690071725179313
181,Pompa Kali Asin (Bubble),12,8919,2659,10595,10423,-0.29516305021744893,82.40305532530037,54.5950109638551,-0.2891265950708455,81.11311364532145,53.69020622344165,0.268609608994997,61.923531595842654,49.98530041983981,0.2546489922995351,61.67706659311347,49.82428014886416,0.3993647126768698,0.2510437465964785,0.02399435426958363
181,Pompa Kali Asin (Bubble),24,8883,2650,10530,10358,-0.7192138778850012,94.97857281711421,64.76109233437991,-0.7144547343190015,93.57646030849432,63.778429795239006,0.5938828917051402,46.16218189240484,24.15726475716349,0.5914389922385129,45.68062735587919,23.768209025051394,0.0854730311907634,0.04505813953488372,0.1705685618729097
184,Pompa Lagoa (Bubble),1,8678,2679,8614,8482,0.6597489353142532,37.951885858796025,24.101726636504626,0.6605703277913122,37.79366435797587,23.997616606556246,0.961243827456028,12.808670543502245,7.721727362516299,0.9606384151401568,12.870054552471734,7.790306494972642,0.9049012435991222,0.8356226075208286,0.013294336612603031
184,Pompa Lagoa (Bubble),6,8650,2669,8543,8411,-0.675873970682797,84.2346910413368,55.77802302757069,-0.6760460311010985,83.98740804482274,55.55242263357034,0.618035151856988,40.21443838926591,32.11322543041473,0.6155545838670764,40.22430519360268,32.218164446288334,0.19140704540826717,0.10669693530079455,0.07114624505928854
184,Pompa Lagoa (Bubble),12,8632,2657,8469,8337,-0.4554157817398843,78.43348771751432,53.54983793294358,-0.45726555941023483,78.24530929562614,53.36364494426219,0.43680553315271986,48.7907143895112,40.27271804670513,0.43503701579055376,48.71906649604774,40.30195387256381,0.2586549940310386,0.14901421366345713,0.02108433734939759
184,Pompa Lagoa (Bubble),24,8596,2647,8350,8212,0.16950434565758332,59.069462507363674,41.47219054824112,0.17019691335646525,58.879941484404085,41.30498239866787,0.9409560886088018,15.750048549475034,9.680246278569486,0.9428419375656985,15.453206069723366,9.475119736712315,0.6435440643228756,0.47709209911173445,0.01162227602905569
187,Pompa Cilincing (Bubble),1,8359,2630,10467,10369,0.7924970621646537,29.654983436739208,16.471989760776093,0.7942870718170256,29.421389513113734,16.363360061088105,0.9845467417652007,8.092740076318858,6.419562842302046,0.9845023037409532,8.07543561919615,6.438137021349733,0.9795954577714692,0.9756140660894151,0.01639052200249421
187,Pompa Cilincing (Bubble),6,8316,2622,10431,10333,0.21881668760004958,57.51571165231897,34.60628692399078,0.2199844720958547,57.266488136237825,34.434198952766565,0.669310068376058,37.421440849584826,31.133207564017333,0.667356363975367,37.397152578291575,31.151184657043792,0.9247835497835498,0.908237378210806,0.05805621899687672
187,Pompa Cilincing (Bubble),12,8282,2622,10389,10291,0.3258013358190789,53.42968111881402,33.206103296962205,0.3271002613759566,53.185916037145546,33.04929482922147,0.40800665027238536,50.066479266591216,41.90755774923362,0.40647718202553895,49.95053841719975,41.876149732059496,0.9182298306319432,0.8957186001065909,0.058098262656454326
187,Pompa Cilincing (Bubble),24,8240,2622,10324,10226,0.38463465397307517,51.08768955259714,37.01208588540721,0.38599050972306903,50.84716918330851,36.83863091514715,0.9555350536072059,13.732785317923721,8.24813870890831,0.9562171352186599,13.577859954084133,8.139769401984111,0.7441447441447442,0.5982509369980368,0.015854374633000587
