stasiun_id,stasiun_nama,horizon,n_train,n_val,n_test,n_test_flag0,lstm_nse,lstm_rmse,lstm_mae,lstm_nse_flag0,lstm_rmse_flag0,lstm_mae_flag0,persistence_nse,persistence_rmse,persistence_mae,persistence_nse_flag0,persistence_rmse_flag0,persistence_mae_flag0
162,Pompa Pasar Ikan 1,1,9236,2857,11554,11496,0.9805899735338013,3.7273126873010707,2.5517058419447705,0.983258386083168,3.4363150850121835,2.5185027768577064,0.9139178005407106,7.8494538661871385,6.278467616020538,0.9142408413676166,7.777402462244549,6.273068457104049
162,Pompa Pasar Ikan 1,6,9217,2857,11542,11484,0.8903577388878852,8.857220443191697,6.606862641034519,0.9026936880833292,8.282965773846335,6.5228333770414855,-0.927613903365599,37.13799788725538,30.969697537518442,-0.9450635365422317,37.032433942101115,30.9287719070271
162,Pompa Pasar Ikan 1,12,9202,2857,11530,11472,0.9063275514523353,8.18737425786576,6.060930179065544,0.9174535376703906,7.629427546106321,5.979075526496966,-2.403353874629984,49.35057999859987,41.48118469973966,-2.43843880264216,49.24060381485691,41.41568284271742
162,Pompa Pasar Ikan 1,24,9178,2857,11506,11448,0.8915043708803008,8.812336653649638,6.654734917693105,0.9019164283317058,8.317271871166366,6.5746603829211,0.8591638501910314,10.040192292482617,7.374261951692818,0.8687546518562272,9.621099837166728,7.299803419596936
164,Pompa Yos Sudarso 1,1,9184,2857,10658,5606,0.8699340539343325,35.89773256666753,28.146506735677715,0.8836669986082618,33.14467784096434,23.900778773747835,0.9364131092503827,25.09972772756018,10.303163103356713,0.9088737600563934,29.33486277554765,15.273825389489414
164,Pompa Yos Sudarso 1,6,9164,2857,10636,5598,0.29359632695981164,83.7173800053887,70.22572971704781,0.4573469306784954,71.4968250758805,56.15942655089486,0.7280089542097605,51.94771597907306,28.90585585297516,0.5994209152037862,61.42847867836178,42.41350638910928
164,Pompa Yos Sudarso 1,12,9146,2857,10624,5599,-0.012288367586434035,100.23643951929252,83.4915843482546,0.30826301662738154,80.75354607670398,62.61299601667048,0.6658449339146083,57.5900603326061,31.423593785755077,0.51607098402295,67.5432472022526,45.00092815095047
164,Pompa Yos Sudarso 1,24,9110,2857,10605,5621,0.18219986174790426,90.10561479196446,73.41806438092956,0.3948231059315648,75.53433130042114,58.410717056883165,0.6575426532213346,58.30845152734694,30.711345911733254,0.5538175378033996,64.85738997924852,40.916545496646904
166,P.A. Marina Ancol (Kali),1,9316,2545,10937,6143,0.9163161426344171,8.602578567301508,2.2282495546758336,0.9340203393574119,7.197565557770081,2.5328901161561213,0.9623012824384962,5.773924366954645,2.001462154849941,0.9358405177074584,7.097591760912741,3.0690093124449302
166,P.A. Marina Ancol (Kali),6,9301,2530,10906,6117,0.7423591005850725,15.097288582431895,7.794385731366249,0.7650856893246191,13.593712824455723,8.327523203168683,0.674879871997005,16.959517092281175,8.164648640621293,0.5950886471439707,17.846922208703212,11.065167408926603
